date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u,a_first_downs,a_opponents_first_downs,a_fumbles_lost,a_opponents_fumbles_lost,a_interceptions,a_opponents_interceptions,a_pass_attempts,a_opponents_pass_attempts,a_pass_completions,a_opponents_pass_completions,a_pass_touchdowns,a_opponents_pass_touchdowns,a_pass_yards,a_opponents_pass_yards,a_penalties,a_opponents_penalties,a_points_against_per_game,a_points_per_game,a_rush_attempts,a_opponents_rush_attempts,a_rush_touchdowns,a_opponents_rush_touchdowns,a_rush_yards,a_opponents_rush_yards,a_yards,a_opponents_yards,a_turnovers,a_opponents_turnovers,a_yards_from_penalties,a_opponents_yards_from_penalties,a_pass_completion_percentage,a_opponents_pass_completion_percentage,a_pass_yards_per_attempt,a_opponents_pass_yards_per_attempt,a_plays,a_opponents_plays,a_points_per_play,a_opponents_points_per_play,a_rush_yards_per_attempt,a_opponents_rush_yards_per_attempt,a_yards_per_play,a_opponents_yards_per_play,a_acc,a_american,a_big-12,a_big-ten,a_cusa,a_mac,a_mwc,a_pac-12,a_sec,a_sun-belt,a_simple_rating_system,a_strength_of_schedule,h_first_downs,h_opponents_first_downs,h_fumbles_lost,h_opponents_fumbles_lost,h_interceptions,h_opponents_interceptions,h_pass_attempts,h_opponents_pass_attempts,h_pass_completions,h_opponents_pass_completions,h_pass_touchdowns,h_opponents_pass_touchdowns,h_pass_yards,h_opponents_pass_yards,h_penalties,h_opponents_penalties,h_points_against_per_game,h_points_per_game,h_rush_attempts,h_opponents_rush_attempts,h_rush_touchdowns,h_opponents_rush_touchdowns,h_rush_yards,h_opponents_rush_yards,h_yards,h_opponents_yards,h_turnovers,h_opponents_turnovers,h_yards_from_penalties,h_opponents_yards_from_penalties,h_pass_completion_percentage,h_opponents_pass_completion_percentage,h_pass_yards_per_attempt,h_opponents_pass_yards_per_attempt,h_plays,h_opponents_plays,h_points_per_play,h_opponents_points_per_play,h_rush_yards_per_attempt,h_opponents_rush_yards_per_attempt,h_yards_per_play,h_opponents_yards_per_play,h_acc,h_american,h_big-12,h_big-ten,h_cusa,h_mac,h_mwc,h_pac-12,h_sec,h_sun-belt,h_simple_rating_system,h_strength_of_schedule
12-01,MEMPHIS,CENTRAL-FLORIDA,41,56,-110,-110,0.0,65,14.287835510361552,13.553459683641975,0.25070147156084654,0.6119093088624339,0.5111443176807761,0.6555580357142857,20.591926394400353,21.191544863315695,12.96352168761023,11.98024222883598,1.562833167989418,1.3621741347001763,179.38621596671075,155.8936400462963,4.573280285493827,4.132585565476191,17.919858493165783,25.54475460207231,20.63317350088183,24.076632633377425,1.5637398037918873,0.951665977733686,119.99391231261023,99.23257261353615,299.380128279321,255.07621265983244,0.7118457892416226,1.2674673445767195,41.15616760361552,34.72215952932098,0.629543901785481,0.5653312349858345,8.7114829633177,7.3564075225190875,41.225099895282185,42.38308972663139,0.6196408175349422,0.4228067988612414,5.815581995056741,4.121530370321391,7.26208375576507,6.018348692958915,0,1,0,0,0,0,0,0,0,0,8.52,-0.79,14.073377976190475,11.72906994047619,0.2562533068783069,0.46743496472663143,0.40010003306878306,0.8002157738095238,17.657238205467372,19.702065145502647,11.636012593694886,10.86475212191358,1.5183768738977073,0.9504155643738977,175.91196152998236,140.45730227623457,4.480934882054674,4.404328703703704,13.243149388227513,26.241357197971784,22.390774085097,21.80402943121693,1.7136390817901235,0.6077487048059964,120.5404473930776,92.63542768959437,296.40240892305997,233.0927299658289,0.6563533399470899,1.317650738536155,36.02473820546737,39.12570794753086,0.6589939184312482,0.5514524513890188,9.962597745071658,7.129064960395611,40.04801229056437,39.404130291005295,0.6552474316972394,0.33608531111903517,5.383487276275442,4.248546259847173,7.401176537116044,5.91543902236656,0,1,0,0,0,0,0,0,0,0,16.9,-0.8
12-01,TEXAS,OKLAHOMA,27,39,300,-400,9.5,80,11.129357210915371,9.442247848441426,0.25383022102640157,0.40454546080848164,0.48333421224480255,0.6458341078610176,20.376012520626237,19.03834516419152,12.209522771948986,10.864954603491931,0.7925623254703116,0.6933250003757816,136.8075086701172,136.77405309084563,3.7306627117738227,3.790012530229544,11.361077828341283,15.858372845727446,21.227592660442053,19.252825172191493,0.945934312119208,0.5955504282240394,76.95360580737099,59.90739967883197,213.76111447748818,196.68145274880084,0.787164433271204,1.0503795686694992,34.97857917906746,30.19823972717419,0.5992106041154778,0.5706879726042262,6.714145298626492,7.184135591159394,41.60360518106829,38.07669032838304,0.38117785169598223,0.29837356478098453,3.6251687621072186,3.1116160429982695,5.138043050527749,5.165403060312493,0,0,1,0,0,0,0,0,0,0,8.21,3.91,14.071614607341605,11.68551882498931,0.29545454754222117,0.43371765772807436,0.2455387278455855,0.30000089248136125,16.709225603839318,18.069789303417775,11.971808939677864,10.973311844887366,1.8331001545715087,0.9717613187513362,197.24653125793319,142.53091817438604,3.2110602281913048,2.8832728658943934,16.05468817536309,25.237310374328604,21.122173961423094,19.75852971054794,1.3043535230362486,1.0334283559804394,123.00381724925346,86.45117393866744,320.25034850718663,229.03209211305347,0.5409932753878066,0.7337185502094357,31.52638386802883,25.26568614280203,0.7164789813435204,0.6072739233772826,11.804648278410424,7.887801887508855,37.831399565262416,36.13957860683555,0.6670995697844082,0.4442411559366234,5.82344494813384,4.375384970700332,8.465199601054337,6.33743117496488,0,0,1,0,0,0,0,0,0,0,19.05,5.26
12-01,LOUISIANA-LAFAYETTE,APPALACHIAN-STATE,19,30,650,-1000,17.0,55,11.51196593915344,13.615828235229277,0.15010333994708994,0.3112112819664903,0.5557875881834216,0.456270667989418,16.82499255952381,16.42295235339506,9.83511753196649,10.709076416446209,0.8674032738095239,1.0119273589065256,119.28569954254851,139.63179232804234,2.884650848765432,2.903757164902998,21.62981922398589,15.944159226190475,21.513448936287478,24.451441247795415,1.1697164351851852,1.7182472167107583,105.27847718253967,126.97933517967373,224.56417672508817,266.56112750771604,0.7058909281305115,0.7674819499559083,24.577187224426808,26.02169491291887,0.5845540494102215,0.652079856654541,7.089792112569267,8.502234514440197,38.33844149581129,32.84590470679012,0.4158791699431098,0.6585240813754912,4.893612246661335,5.193122724048931,5.85741537640812,8.115505719427201,0,0,0,0,0,0,0,0,0,1,-15.51,-8.35,11.35449322089947,9.295150325176367,0.3500168099647266,0.4013923335537919,0.25026854607583776,0.8119076554232804,15.071877204585537,16.440272955246915,8.990725997574955,9.37024402006173,1.218177772266314,0.6062699790564374,115.5814667383157,111.88736965388007,4.154272211199294,4.035876184964727,10.700635196208113,18.07904610339506,22.896641313932978,19.26399388227513,1.1134200011022928,0.5556094301146385,123.30140184082892,72.61652984457672,238.88286857914463,184.50389949845678,0.6002853560405644,1.2132999889770724,37.19040908840388,32.955206955467375,0.5965233046643703,0.5699567182107652,7.668684210295361,6.805688078200138,37.968518518518515,32.88054591049383,0.47615884972117906,0.3254397060601419,5.385130515443678,3.7695469739217184,6.291603620579335,5.611339300773968,0,0,0,0,0,0,0,0,0,1,0.59,-7.72
12-01,GEORGIA,ALABAMA,28,35,355,-460,11.5,62,11.636609610489819,8.429321275753567,0.3001473063973064,0.2501264004128588,0.3005171130952381,0.4045455171757255,11.104040579405163,15.35261017917268,6.954063765131473,8.50062478705708,0.9965393393257977,0.7051408805315056,97.17973571278259,89.99458704104538,3.2563869473504887,2.7261787267516433,9.283781089666505,20.06143212882796,24.58941001032147,19.053678376022127,1.5188878241742825,0.3000770602853936,144.26966520362353,69.3453531345198,241.44940091640612,159.33994017556518,0.6006644194925446,0.6546719175885842,28.441538813231524,21.0581066242785,0.6262642607799258,0.553692478858677,8.751745368530385,5.861842774014535,35.69345058972663,30.70522035834536,0.5620479891233068,0.3023518796256829,5.867146269189296,3.6394732694652085,6.7645295404950465,5.1893436463242395,0,0,0,0,0,0,0,0,1,0,22.47,7.01,12.266812833193041,8.598452631473466,0.25455452340869006,0.20462063592271926,0.10511366141574476,0.7459799758497675,13.54626589556277,16.76501520662979,8.573242055976431,8.941954991382074,1.2785701258617925,0.3910493200857784,114.75107323232324,90.48167370630912,2.817036886724387,2.6430424908810326,6.906014372394581,21.041507911455827,23.258187605218858,19.45580670294212,1.3558242895222061,0.3454564243626744,131.69417495891454,53.96807371833414,246.49524819123778,144.44974742464325,0.3596681848244348,0.9006006117724867,24.060450211439797,20.489097961259418,0.6328860013581079,0.5333699302489117,8.471048340333494,5.397052886091496,36.80445350078163,33.53003041325958,0.5717109183813573,0.20596504945797992,5.662271592020522,2.773880031927592,6.697429923419536,4.3080708739089015,0,0,0,0,0,0,0,0,1,0,21.25,5.46
12-01,FRESNO-STATE,BOISE-STATE,19,16,100,-120,1.0,51,10.64252163249559,9.09810653659612,0.20000110229276896,0.4500996197089947,0.2506949955908289,0.30637207892416224,17.023162891313934,17.695130346119928,10.554401179453263,10.34604800485009,0.7574006558641975,0.6057714671516755,134.10296957671957,116.04857528659612,2.8543874007936507,2.8782277888007055,9.787541198192239,14.833493716931217,20.633300953483246,18.176197916666666,0.908474151234568,0.4611115244708995,84.90199115410053,61.04295262896826,219.0049607308201,177.14152791556438,0.4506960978835979,0.756471698633157,24.17428943452381,22.59289214065256,0.620002360715155,0.5846833452186863,7.877676459592923,6.558220991688964,37.65646384479718,35.390260692239856,0.3939162683481947,0.2765603023754608,4.114804090024561,3.3584005251722595,5.815866344579219,5.005375050950297,0,0,0,0,0,0,1,0,0,0,4.47,-1.68,11.507062375156995,9.766179893762358,0.20004221593414304,0.44936974845177974,0.25042132635882636,0.5954561759292663,17.498658759177424,18.825964908050413,11.082923590443123,11.24861147541052,1.0034807670788572,0.7253970863562877,145.17091578086587,121.83623463261918,3.26242619962021,2.5522577022707233,12.51036812298748,17.80572849443509,20.998734697337127,18.67461810670361,1.0334244666406125,0.7042202176360162,81.12485220195506,63.331336659418255,226.29576798282093,185.16757129203745,0.45046354229296937,1.0448259243810458,28.00921534708861,24.081031162526386,0.633358461523831,0.5975051759817293,8.29611673550288,6.471712617530654,38.49739345651455,37.651929816100825,0.4625177679768861,0.3322636630868721,3.8633209748701,3.391305583736905,5.878210124496806,4.917877309248982,0,0,0,0,0,0,1,0,0,0,8.67,-0.48
12-01,PITTSBURGH,CLEMSON,10,42,2250,-4500,28.0,53,10.450732010080968,10.533440518779061,0.3959602473144139,0.39098160423681255,0.3500004008337341,0.4090945291205708,16.333937878286836,17.54843103655604,10.14044691708754,9.35388865089386,0.5141598775452942,1.0061635075957993,116.32818144240018,130.53821647777377,2.4030173510902677,2.543099985469777,14.46238255571589,12.269147326438992,21.112275044592753,18.458083300765594,0.9123492113596281,0.690928330928331,78.35552164752686,86.12923747645101,194.68370308992704,216.6174539542248,0.6959606481481482,0.7500761333573833,24.03796489197531,20.6544323693282,0.6208207103914313,0.533032761242774,7.121869956236243,7.438740033558721,37.44621292287959,35.09686207311208,0.32764721366369626,0.412070529997484,3.711372719521062,4.666206998474137,5.199022488358911,6.171989208122875,1,0,0,0,0,0,0,0,0,0,1.21,4.13,13.105385113536155,8.95188960537919,0.30079833553791885,0.20011946097883598,0.30081073633156963,0.5502226631393298,18.848049906305114,16.915301477072312,12.538727402998237,9.195162037037036,0.662390873015873,0.800017085537919,139.02431712962962,107.42818328373016,2.890689208553792,3.038783206569665,8.589985532407407,19.67201457782187,23.57521246693122,19.771678516313933,1.817926311728395,0.20010333994708995,116.34675361000882,62.54294601521164,255.37107073963844,169.92043485449736,0.6016090718694885,0.7503421241181657,25.962996720679012,25.380416391093473,0.665253300226234,0.5436002455824115,7.376058415630719,6.350947006728949,42.423262373236334,33.830602954144624,0.46370819869412966,0.25391168889453797,4.935130649329569,3.163259303635068,6.019600013146207,5.022684197642426,1,0,0,0,0,0,0,0,0,0,20.62,6.84
12-01,NORTHWESTERN,OHIO-STATE,24,45,550,-800,16.5,63,12.260262525219122,10.675395305568916,0.2500007536509273,0.3046034501763668,0.4507736654741863,0.6992427029471301,18.542322604976682,20.813376253858024,11.16328175939287,11.94157680892924,0.7337599268979478,0.7459229280236224,122.40775204404328,137.32180950961333,2.501156883400807,2.9045362990436776,10.774894887616242,15.697277779447917,22.73379854054767,18.026120710243976,1.203510598920755,0.5038784818255304,98.4101494410457,60.75986191173474,220.81790148508898,198.13167142134807,0.7007744191251135,1.0038461531234968,25.216052948466142,27.34482915401535,0.6020433360595663,0.5737453002953192,6.601532863590107,6.597767120274828,41.27612114552436,41.62675250771605,0.3802992467268209,0.25884543565148344,4.328803620984096,3.3706565538089297,5.349773558095893,4.759719639061967,0,0,0,1,0,0,0,0,0,0,11.36,5.13,14.098757954044412,9.717110114037197,0.3551770683020683,0.4056208789281706,0.354618281024531,0.5414171977713644,17.25882331499519,17.76767564033189,11.25467121612955,9.888007242564536,1.6415651931016513,0.6910003432138849,147.83104452260704,109.88176768929374,4.043409692159693,3.3130127916065417,11.510006100188392,23.62019410373577,22.961908920554755,19.944325158830367,1.3097858169993586,0.5593105033469616,134.3804964200537,61.4542916516354,282.21154094266075,171.2860593409291,0.7597953493265993,0.947038076699535,40.89619477262707,29.449702456108707,0.6521111555937316,0.5565166453241169,8.565534383457372,6.184363667685752,40.220732235549946,35.53535128066378,0.5872641493796217,0.3239029778903987,5.852322508768452,3.081292105008951,7.01656894981196,4.8201594515862505,0,0,0,1,0,0,0,0,0,0,21.82,7.89
12-01,EAST-CAROLINA,NORTH-CAROLINA-STATE,3,58,1750,-3500,25.0,61,12.458330577601412,13.753727402998237,0.30016865079365085,0.20625013778659612,0.8007215884038801,0.31111221340388007,24.28789668761023,16.356237323633156,13.440811149691358,10.75516052138448,1.1739295359347444,1.5690780698853617,171.59719852292767,168.61394303902117,3.533199129188713,4.384505070546737,25.439992697310405,13.072377094356261,18.371710069444443,23.001406387786595,0.4168696263227513,1.6005383322310405,60.58045827821869,136.15216104497355,232.17765680114638,304.7161040839947,1.1508902391975309,0.5173623511904762,30.970319113756613,43.389251818783066,0.5533954348771501,0.657557133011535,7.065132099745099,10.30884669271646,42.659606757054675,32.71247464726631,0.30643454284056343,0.7776847508978154,3.2974860831804227,5.919297226854281,5.442564394074046,9.314981742277299,0,1,0,0,0,0,0,0,0,0,-12.37,-0.04,12.930005235890652,10.823115217151676,0.2500050981040564,0.2563536155202822,0.3007193838183422,0.6056555886243387,20.323807732583777,19.967461557539682,13.09914806547619,11.091001570767197,0.6732667824074074,0.9025345844356261,149.80909350198414,141.52973655202823,3.1658473875661377,3.171909308862434,14.078090691137566,18.110268408289244,21.674260223765433,18.740237681878305,1.617598517416226,0.7056196263227513,99.81304563492063,74.71111262676366,249.62213913690476,216.1908491787919,0.5507244819223986,0.8620092041446209,29.68381324404762,27.02585730820106,0.6445223374395151,0.5554537585464514,7.371113497684069,7.088018481677598,41.99806795634921,39.934923115079364,0.431216703280546,0.3525257993002546,4.605141979677693,3.986668360082159,5.9436576795949305,5.413578700422202,1,0,0,0,0,0,0,0,0,0,12.17,5.55
12-01,MARSHALL,VIRGINIA-TECH,20,41,145,-170,3.5,52,11.385231619268076,10.916252066798942,0.3509941302910053,0.35577532517636684,0.6502036485890653,0.35562527557319223,18.622368827160493,18.706186618165788,11.267958553791887,10.603443287037036,1.061943755511464,0.7001248346560847,130.8978235229277,121.27423197751322,3.5862283675044093,2.9587987764550263,11.211830770502644,14.90167644951499,19.23513062169312,19.850363894400353,0.5515389384920636,0.6507959931657848,78.71585661926808,71.13409611992945,209.66368014219577,192.11943920855379,1.0011977788800706,0.711400600749559,33.195271164021165,29.326403218694885,0.6050765430742469,0.5668415216567931,7.029064064718494,6.483108206551433,37.857499448853616,37.412373236331575,0.39362548151516213,0.299682425909691,4.092296442764646,3.5835159747371623,5.538233723689448,5.135184501527009,0,0,0,0,1,0,0,0,0,0,-1.13,-6.44,12.294310102513228,8.908809523809524,0.20567212301587304,0.4008005401234568,0.461217895723104,0.5000015156525573,17.681196538800705,15.39929081238977,10.218801394400353,7.523123346560847,0.8579793595679013,0.761910548941799,131.09901220789243,113.93140349426808,2.6697100970017633,3.5651087136243387,9.201218860229277,15.895710289902999,24.870837466931217,19.809099151234566,0.8555924823633156,0.3156943066578483,100.20817350088184,69.45538125551147,231.25718570877424,183.38678474977954,0.6668900187389771,0.9008020557760141,24.825604056437392,27.644421020723104,0.577947390154031,0.48853700071096684,7.414600698555705,7.3984837926823595,42.552034005731926,30.79858162477954,0.3735593529503615,0.2987546300777135,4.029143515336816,3.5062362364511053,5.434691692472867,5.954390594475703,1,0,0,0,0,0,0,0,0,0,10.56,2.41
12-01,AKRON,SOUTH-CAROLINA,3,28,3250,-7500,28.5,56,10.439731591710757,13.089870067239858,0.2007611331569665,0.30636642967372135,0.4522868441358025,0.7555569334215168,18.17034556878307,17.320238370811285,9.921775104717813,10.569148892195766,1.050318149250441,0.8612152777777777,123.97810047398589,124.15297756834215,3.6466262951940034,3.6501424713403883,16.58926890432099,12.491151069223987,17.629950810185186,23.019562251984127,0.5000231481481482,1.1571688988095237,54.94551986882716,123.4414026675485,178.97362034281304,247.59438023589067,0.653047977292769,1.011923363095238,35.61212425595238,36.40502907297178,0.5460421799442039,0.6102195977860958,6.823100859841772,7.16808711926098,35.800296378968255,34.64047674162257,0.3489119457838403,0.4788984005057877,3.116600860683287,5.362456562652867,4.999221750799678,7.147545401371207,0,0,0,0,0,1,0,0,0,0,-4.82,-1.96,10.658006779100528,12.578954475308642,0.20004684744268078,0.6134934413580247,0.5127108134920635,0.5500220458553793,18.25825892857143,19.15711392195767,11.327265211640212,11.590436232363315,0.9939470348324515,0.612866512345679,137.8390197861552,136.3758735670194,2.843043154761905,3.249032738095238,13.753076774691358,14.312973985890652,17.232390873015873,22.14327739197531,0.6171999007936507,1.0218639770723104,67.706108079806,92.86448550485008,205.54512786596118,229.2403590718695,0.7127576609347444,1.163515487213404,22.00583664021164,25.07292217813051,0.6203913120059189,0.6050199565331439,7.5494065631010345,7.118811013109177,35.4906498015873,38.31422784391534,0.403288586315219,0.3589548204055866,3.929002573045549,4.193800396435625,5.791529008769185,5.983165314090364,0,0,0,0,0,0,0,0,1,0,7.77,3.85
12-01,STANFORD,CALIFORNIA,23,13,-155,135,-3.0,46,10.151789847883599,12.11601452270723,0.1501058201058201,0.40001694775132274,0.3576464671516755,0.7055891754850089,15.046588403880069,18.01901165674603,8.762873263888888,11.360040647045857,1.0740301201499118,0.7121100639329806,112.58395571538802,142.84615120701056,3.2976176697530866,3.639928764329806,13.567650876322752,18.936840002204583,18.78575851521164,20.46705990961199,1.1674847056878308,0.8516122409611993,109.02326512896825,88.86453648589065,221.60722084435625,231.76068769290126,0.5077522872574955,1.1056061232363317,27.261234567901234,35.108469190917106,0.5823827321301088,0.6304474886552859,7.482357641042135,7.927524213212395,33.832346919091705,36.03802331349206,0.5597258755796944,0.3764815500089662,5.803506152849106,4.341832040280344,6.550158089071337,6.4310044332019105,0,0,0,0,0,0,0,1,0,0,10.84,4.92,11.72693466159612,12.267646742724867,0.35558338844797177,0.5062511022927689,0.5013992228835978,0.7564831349206349,21.320364169973548,19.077418154761904,12.392357666446207,12.092508680555556,0.9063002921075838,0.8619064153439153,135.91077091600528,142.65082299933863,3.724097773368607,4.183144565696649,15.34223861882716,15.644411789021165,19.457220706569665,22.175710841049384,0.7056109457671957,0.9507215884038801,68.27586033950617,90.05524236662256,204.18663125551146,232.7060653659612,0.8569826113315696,1.2627342372134038,31.365249393738974,37.01381241732805,0.5812451216897568,0.6338650535652882,6.37469275067143,7.4774700560689675,40.777584876543216,38.15483630952381,0.3836522402291758,0.4021046898056693,3.509024303581706,4.060985598708368,5.007325271315104,6.098992627780598,0,0,0,0,0,0,0,1,0,0,-0.16,1.76
12-08,NAVY,ARMY,10,17,292,-365,7.5,38,11.29745784982764,9.92947128777858,0.3551230434303351,0.3550614027176527,0.4000105218855219,0.3000108350368767,4.63776308471621,14.257691485790446,1.9684235960798462,8.764304778940195,0.49091063161375664,1.037523072991823,47.99462302839907,122.18028756062611,2.161343281525573,2.724528982784191,14.62061197290364,16.703488418410295,33.957880842151674,18.792423616121532,1.6697308902517236,0.7654455767997435,183.01411613656404,84.12064239868927,231.00873916496312,206.3009299593154,0.755133565315857,0.6550722377545294,20.976407903439153,21.36493307329245,0.4244338402206883,0.6147071415926562,10.348657779990052,8.56942988858988,38.595643926867886,28.51538297158089,0.43278170070333677,0.5127271826394508,5.389444558901624,4.476306202810603,5.9853578192058405,7.23472415450004,0,1,0,0,0,0,0,0,0,0,5.69,2.69,11.501187720458553,10.139076278659612,0.20000275573192242,0.3576099537037037,0.2500496031746032,0.3055652006172839,2.8364514440035276,13.180246913580246,0.9657986111111111,8.13104332010582,0.11409005731922399,0.5679246582892417,17.23251488095238,101.09695767195768,2.40041335978836,2.7427193562610226,11.961598875661375,16.59245205026455,34.0719921186067,18.253926917989418,2.0299699625220455,1.0181037808641975,197.01579723324517,94.16839175485009,214.24831211419755,195.26534942680777,0.4000523589065256,0.6631751543209876,22.16763806216931,22.79394427910053,0.34049537958877535,0.6169113047288979,6.075378063454327,7.670338676872023,36.90844356261023,26.360493827160493,0.44955707823652,0.45376990864020766,5.78233865948962,5.158801839074213,5.804859035866793,7.4074996738345025,0,0,0,0,0,0,0,0,0,0,3.69,-3.0
12-15,NORTH-TEXAS,UTAH-STATE,13,52,220,-270,7.0,68,13.459037097162097,11.310959859006735,0.45064199785553954,0.3000736531986532,0.6050505050505051,0.35505272216209716,20.37031897597002,16.733423207772166,13.000938715027257,9.316655743947411,1.2511658499679332,0.9056209916626583,162.01855589626422,128.18083912037036,2.743100624298541,3.284917703823954,18.645799813612314,19.04576461540003,20.08916130551547,22.64726780453343,1.0602954395141895,1.3056460813492063,92.04406787367725,108.12815110429693,254.0626237699415,236.3089902246673,1.0056925029060446,0.6051263753607504,24.84095671496713,29.22075722502806,0.6382295108075577,0.5567692652164626,7.953658265606467,7.660168366555999,40.45948028148549,33.46684641554433,0.4707367589226175,0.5571424203552059,4.581777530374381,4.774445731712163,6.27943369520251,7.06098767988217,0,0,0,0,1,0,0,0,0,0,-3.6,-4.1,10.459703408088826,11.649265209135,0.4500905508457592,0.6005157853334936,0.5454560861592112,0.5102652767756934,19.022656412838703,16.101900828723746,11.155537693402277,9.221587364217573,0.7935354161656245,0.7056920018638769,130.54167970628907,106.93425081669874,3.501328500781626,3.9234041932219013,15.072492121111912,16.35818528789883,19.6645227448092,26.357182777677572,0.9019789662497996,0.8909109948693282,89.33747754078483,118.58204578022286,219.8791572470739,225.4662965969216,0.9955466370049704,1.1107810621091871,31.643992003367003,31.77287555615681,0.5864342734946956,0.5727017861001499,6.86243166428556,6.641094859182191,38.687179157647904,32.20380165744749,0.4228322055025056,0.46803455944233924,4.543078858314375,4.499040993131192,5.6835148499992645,7.001232307763266,0,0,0,0,0,0,1,0,0,0,-2.18,-3.72
12-15,TULANE,LOUISIANA-LAFAYETTE,41,24,-155,135,-3.0,60,11.355300687930896,10.813508685565976,0.20512599957912458,0.30013589516193684,0.30909242474346643,0.5551154902196569,11.492325186387687,14.201379544452461,6.520065887045054,8.003492627164501,0.6378795143899311,0.9055699980960398,94.0883068156766,123.19065917107584,3.0182104402156487,3.2224339876944046,16.101155703864038,15.160425146805355,25.53770406194885,21.62923296707151,1.3548918124699376,1.1092287583173,122.77668533048741,111.92598623887687,216.864992146164,235.11664540995272,0.514218424322591,0.8552513853815937,27.205610519881354,28.891197290363955,0.5673408802222092,0.563571489805787,8.187055734127796,8.674555791250455,37.03002924833654,28.402759088904922,0.4094089433506562,0.5668870285969398,4.807663407511426,5.1747552217535295,5.856462891017188,8.277950908712853,0,1,0,0,0,0,0,0,0,0,-2.24,-0.57,11.13745144901395,13.28325711229357,0.15000939454064455,0.25556466199695366,0.5959806898348565,0.4051155152717653,16.756817505411256,15.765722941217733,9.439556139269682,10.200825128767837,0.669763933982684,0.9101752144460478,112.34415450386805,132.51198112073112,2.6713318953423117,2.8548870149911814,21.51180174763508,15.131287202380951,21.09213172148068,24.541040113435947,1.1972469486531985,1.792567928791887,102.88895247113996,129.40721228906125,215.233106975008,261.8691934097924,0.7459900843755011,0.660680177268719,22.27974429312971,25.001972264810806,0.5633263080069577,0.6470255228257825,6.704384914831764,8.405068490344535,37.84894922689193,31.531445882435467,0.39978090571745833,0.6822332800037625,4.878072725401939,5.273094037208807,5.686633615236099,8.30501697848452,0,0,0,0,0,0,0,0,0,1,-15.51,-8.35
12-15,ARIZONA-STATE,FRESNO-STATE,20,31,200,-250,6.0,54,11.806099831399312,12.37280717538313,0.2537938975569184,0.29924771441264497,0.35042237959121636,0.4497474830981776,17.422385526478408,19.41832436885388,10.963773718083614,12.057411682967238,0.8497529455016435,0.8833922527607423,139.6696068353425,150.32715118488122,2.3078605739521536,3.7172132306029875,18.195742241779566,17.731737425302963,23.17092020569451,19.593605576682833,1.2216919859975417,1.249669618013802,94.22388788576072,98.96824851733271,233.89349472110322,249.29539970221393,0.6042162771481348,0.7489951975108226,22.0539839585087,31.76525320687864,0.6292923378041976,0.6209295639487197,8.016675249383828,7.741509943360469,40.59330573217292,38.83664873770776,0.43681432456606684,0.4685198860660892,4.066471553538221,5.051048319310298,5.761873552853492,6.419075996641413,0,0,0,0,0,0,0,1,0,0,3.8,3.72,10.376592875681418,9.599827866963285,0.29090919111752445,0.4954636017917268,0.25006318141734807,0.30057927990219657,17.183923899210356,17.972284576919993,10.550400107223025,10.531458909531827,0.7506727868967452,0.5550701333774251,128.05481541606542,110.36805229878146,2.9413079455266953,2.852566162618246,9.753412836199294,14.530317610630112,20.012118268498476,19.197836174242425,0.8553158319304153,0.4964646840428091,83.99109010491823,67.32208660263348,212.04590552098364,177.74013890141495,0.5409723725348725,0.7960428816939233,24.288571766774893,22.73571746733205,0.6139692057009076,0.5859833158360026,7.452012483711584,6.1410140612015525,37.19604216770883,35.944569153839986,0.3906414974237335,0.27134593808748797,4.197011479645835,3.506753885782136,5.700765274028751,4.944839876664006,0,0,0,0,0,0,1,0,0,0,4.47,-1.68
12-15,EASTERN-MICHIGAN,GEORGIA-SOUTHERN,21,23,120,-140,2.5,45,10.887238418410293,10.288808258678051,0.35108266444203945,0.4964740785834536,0.6959596335377586,0.4101120079765913,19.45970764189514,15.676161816578484,11.375673588564213,9.03853519069665,0.9006591084455668,0.6501372605018438,135.69062488726553,104.82230762485972,3.2727913434944687,3.8447429653679652,12.59701108305275,14.455860214245632,19.700202195566778,22.252974098625142,0.7915107799222383,0.7456029416185666,77.28230736181257,95.17323571779302,212.9729322490781,199.99554334265272,0.997042297979798,0.9065860865600449,31.137365633016675,34.39267501402918,0.5845757705050681,0.5765783293419346,6.972901514467506,6.686732942116215,39.15990983746192,31.352323633156967,0.3691494764478897,0.40178875513171386,3.922919500755365,4.276877117457891,5.438545010268123,6.378970365410027,0,0,0,0,0,1,0,0,0,0,-4.09,-4.76,9.716610863095239,10.330202132936508,0.5556557264109347,0.2562748015873016,0.3,0.6502693727954144,8.750870260141093,15.606964147927691,4.832775986552028,8.734234871031747,0.4515053185626102,1.2620214671516754,60.57431203152557,124.44389825837742,3.6145385526895946,2.8037768683862434,16.92346808862434,12.395596340388007,29.22925567680776,19.07297867063492,0.928544284611993,0.9025112985008819,127.31224633487655,95.38485408399471,187.8865583664021,219.82875234237213,0.8556557264109347,0.9065441743827161,30.832620838844797,23.940379188712523,0.5522623285325805,0.5596370176958142,6.9220900585662335,7.973613386873911,37.98012593694885,31.213928295855382,0.3263705960576868,0.5421768105641306,4.355644486557819,5.00104654501873,4.946970388626785,7.042649366615006,0,0,0,0,0,0,0,0,0,1,-16.83,-5.58
